node_pub,degree,total_capacity,pagerank,eigenvector,closeness,betweenness,clustering_coef,core_number,liquidity_density,bridge_score
03025ad2f2514142b74b198a0863614a0ecc69dcc708a3ac91fb85c820ee2a60a0,1,10000000,1.650046685886822e-05,2.773324778164179e-06,0.2555001098031806,0.0,0.0,1,9999999.989999998,0.0
02b3a8dfea0259d93bbc799c25126c84e2950b60a3bc25248dc508f946c2878883,5,11192891,2.7874738980362272e-05,1.4010760079660288e-05,0.32144140187526904,7.982228106399267e-05,0.3,4,2238578.1995522846,1.5964456209605644e-05
03fdb83211e8d7e3fa1fa61bd5ce99bbe83e7aea588ec467b0861f51d6f8f5599d,1,48394,8.242705205601055e-06,1.3421227931447726e-08,0.2555001098031806,0.0,0.0,1,48393.999951606,0.0
032ee599ed949fd4e0e639fd17f75a641b27843fb3b983d0e144ac958b9996713d,2,10044000,1.617227025676021e-05,1.632304314172247e-05,0.26895031643506306,2.4956061665998714e-07,0.0,2,5021999.997489,1.247803082676034e-07
020e0b65d0a930893645d8cf0f6aac248111decb927cab58ca3ff9a70c80e02ca4,2,350000,8.605962790217184e-06,7.588738452075285e-09,0.2598453497658198,7.577945648463749e-08,0.0,2,174999.9999125,3.788972822337388e-08
020d6989eaaf107a020501607aae8f489dd207cc495fbdd6b80eee14336ed3217c,8,39070478,4.363973006200044e-05,8.578451049833501e-05,0.31575237450303517,2.2362407763732987e-05,0.35714285714285715,8,4883809.749389524,2.795300970117211e-06
03077fb48968df38f9decd91c5f4e100c093cbd6d848c2d541f5d1b454db653760,14,17764950,4.810337249502135e-05,3.864533434918593e-05,0.3166921303610349,0.0001424073047852068,0.07692307692307693,6,1268924.9999093625,1.0171950341073918e-05
03f02d965aea25de84613ad2be36573d2bd8c6d6dd47d9a516d233098c281d3ae7,7,18849925,2.656142751854958e-05,4.953526745885682e-06,0.2988002186719932,4.049734462287236e-06,0.23809523809523808,7,2692846.428186736,5.785334945298147e-07
03a4e7cc8b4fa01ee102240860972f7b10f544871a4b689820bb34b7ae87f3069c,2,90000,8.311474238859626e-06,1.2708256629785137e-07,0.2722309975099646,6.038603801399521e-07,0.0,2,44999.999977499996,3.0193018991901095e-07
02d13f3094c4d53422ad8542d2da31248e470c4ba2195ae905f6c12324e28c725a,1,2500000,1.0787530755208354e-05,6.160907861676654e-07,0.26627820005495484,0.0,0.0,1,2499999.9974999996,0.0
027e53e6a35c67d1535c89355254841ed82953b7fbbf5d0a554bd8cf4c94575572,1,100000,8.44072899548594e-06,3.869075879040452e-09,0.24779009304422236,0.0,0.0,1,99999.9999,0.0
02aa6d04033505013665f96f31c097233947e7cc294558f32036a2f9988567c3e1,33,86839961,9.571728933846655e-05,0.00025226233837947603,0.33676803214817336,4.964743618138077e-05,0.24053030303030304,24,2631513.969617227,1.5044677630265547e-06
035fb1cc55b2d023a88037dc64b64ad396769e547403867e9c28556ea78182200e,1,499500,9.021402454966543e-06,5.062343049588841e-08,0.25912217606669763,0.0,0.0,1,499499.9995005,0.0
0287741691b2fe1aa4fed37ec90303eb1088f9d4d1741f462b5c1683c2a7c91c69,1,200000,8.785088857856131e-06,3.8340382968072785e-09,0.2485031233664554,0.0,0.0,1,199999.9998,0.0
037e1439d8f1394d00868beeff636e42518a30b3ead303bb3ad4185b53e41d6d52,23,74505795,7.725997885082181e-05,0.00020620891483443403,0.34419902731225616,2.2765005791671037e-05,0.40711462450592883,21,3239382.391163505,9.897828604644022e-07
025de1ab430106fa6033637d0ff2946b48808c718d3202bd8183558119df98f25c,10,3560622,2.261558709686519e-05,3.3102795229687374e-05,0.31505120957489885,3.799965221348566e-05,0.15555555555555556,8,356062.1999643938,3.7999652209685696e-06
026d40876fde9ab07d012fee4c6620fdb5ce3e866185b7a6e9a3bd34386e6f6fb4,1,200000,8.54939460363278e-06,7.327935613523264e-09,0.26354204836268574,0.0,0.0,1,199999.9998,0.0
028250a32a49d45644d704fd6e660bf0443b1a6bb4d878f81f0c88620cc5a235e9,3,300000,8.710851260885188e-06,5.053308710386965e-08,0.27461895203148223,1.3563842445909963e-06,0.0,3,99999.99996666667,4.5212808137962274e-07
029c53de76bef1deb94f22daca852568dda73a92b01b313de0b44cf12587829426,3,1336904,1.0874352280273642e-05,2.3742257898053174e-05,0.31600354750732434,3.668375944157641e-06,0.0,3,445634.6665181218,1.2227919809782831e-06
023e2c654b2d87a960f3fc12ec3d50fdbb4b9546a81d1c353a679a0a0cecf0bd45,2,1588421,2.732673697855553e-05,1.782479840013083e-08,0.2853226610455898,7.568118111410009e-06,0.0,2,794210.4996028948,3.7840590538129745e-06
033c8e91d7375268d8b297bd7a35976ce3f19d10245751019a1fe63fc76153c6f6,2,580528,2.4133519673342933e-05,1.2756963108770302e-07,0.26331689496809996,0.00010814108442735757,0.0,1,290263.999854868,5.407054218664351e-05
03b1067f8ff8afc53a6ccae1943ac2fc22c08b43f3989ef63d9e06542d42a526a5,1,290264,1.8459293760088345e-05,3.4749706977672425e-12,0.20794156758897886,0.0,0.0,1,290263.999709736,0.0
0343076c7bd9cb87c62cf20b1e15c4ab9fe19ed3270870937db6d52c52b8b67e90,5,330000,1.0997144941164632e-05,7.811297198613958e-09,0.30467712035330285,7.398435236156721e-06,0.4,5,65999.9999868,1.4796870469354069e-06
0283ca0b7eca022bcf8f32aa418e5ff2bd375806faba40409cdc8e48c2b32ef725,44,498549907,0.0004869416555630879,0.0008303397506403043,0.33438058926113123,0.00046585939990202816,0.160676532769556,29,11330679.70428794,1.0587713633896375e-05
0356c7395579faa8b6c1d23361ad1231add86cd63c53fcfa9162fe5d14af4d60e8,2,5525179,1.270731627575465e-05,8.241200754520917e-06,0.26513290048779864,0.0,1.0,2,2762589.498618705,0.0
02388d70afa6a8bceeee633386ad2bc67c1ac5eef0ae75b6d4f25fff5b425a417e,2,2545305,1.185819732946699e-05,8.384007624171416e-07,0.31764878516071104,0.0,1.0,2,1272652.4993636736,0.0
02d13b9e4bdc10f49f38d98f40b9a30cd089276dda588613079b712987c42adf76,3,300000,8.52664944096028e-06,6.1877066320354945e-06,0.3122937822313919,1.279154410712149e-06,0.6666666666666666,3,99999.99996666667,4.2638480342858807e-07
026d0b358d3be76c8c0c8e3fdd5fda42fd2c061afabfa5981c9797dcefd36d8dab,2,43000,8.24379932616302e-06,1.3751543871371775e-08,0.2653887480884416,5.508845668901257e-07,0.0,2,21499.999989249998,2.754422833073417e-07
02903e9d214449bad9200f784127bd42b737ae6cf18bb868a1873698c21f7f5a4a,1,3200000,1.2769827444322444e-05,1.062427594964023e-06,0.28828590498942636,0.0,0.0,1,3199999.9968,0.0
02d4386c5864d7443ecd2ad102dfa0a8cf17e1a790d3789f60022dae8f9a3b32e9,1,44700,8.239384096379075e-06,1.0543205482042073e-07,0.25898702889559194,0.0,0.0,1,44699.999955299994,0.0
03465f79f840a1169e2b4cb42d684e1723af861b8a82336aa72f9766643a6ef4e4,52,88654465,0.00012613501319030593,0.00038659671968818747,0.33409936609892976,0.00037600042229944696,0.08295625942684766,25,1704893.5576595215,7.2307773517733885e-06
03ce6b4ce111ec61cbb689f86841c8fcc2e934846ae9609a97a197981da70b4cfc,1,100000,8.288185839677395e-06,5.910622451582647e-06,0.296377755197449,0.0,0.0,1,99999.9999,0.0
03c7a6c848311b6782d5bf1aae6a7b09206eb785307f3b1aeecea55c7fbf57dc7c,1,34231,8.230329656198668e-06,1.0412295911220533e-07,0.2623584936596759,0.0,0.0,1,34230.999965769,0.0
022ddd76775a0deb9fc80acc3399bc19a5bb6fcb8a5acbd47ae7a9a98a7ca05ffe,2,842711,1.1623511315138096e-05,9.356674583931994e-08,0.3043244187618416,1.920458410590953e-06,0.0,2,421355.49978932226,9.60229204815362e-07
034e5fb407fc7d12ff83255e492b63b19b9cd73a4eafc6bf41e7739168b504e9c4,2,156337,8.453188171830833e-06,3.660245749447548e-08,0.31449140921307017,0.0,1.0,2,78168.49996091575,0.0
03b7dc772622940b87507055888ec303c6c5f1fd3ac1a8c78a58c5cde2b5f59d0e,1,990000,5.468365505550391e-05,3.1843106658540346e-231,5.4686645521163735e-05,0.0,0.0,1,989999.9990099999,0.0
03df6c0f08f51e0c72d532c27064dd8f3c814f120ba9655b0b8ae140ec6c4e59c2,1,990000,5.468365505550391e-05,3.1843106658540346e-231,5.4686645521163735e-05,0.0,0.0,1,989999.9990099999,0.0
035d3a4133421775f3dcb134b3be59306e0084dc7cf11cfde1ab128e2f8d544062,2,200000,8.397569240709214e-06,5.919450300591459e-06,0.29989801171804686,5.148399278702499e-07,0.0,2,99999.99995,2.57419963806415e-07
02360f3037ab0247f35e176347653d85af371166f969ac03309afbca7c549b1a18,1,345173,9.986992793295116e-06,6.1524270987339785e-09,0.28328796859878824,0.0,0.0,1,345172.999654827,0.0
033c87f6e5e202a4569d6d074da09cad4210a25bb89f00d6f53caa7429f6e55eed,1,2010000,1.0403560177451073e-05,7.322362386864415e-07,0.26225842000043037,0.0,0.0,1,2009999.9979899998,0.0
02b89a7e47357625387832574cf209dfb1ef02f492fae08657231b528956475374,1,700000,5.468365505550391e-05,8.363883586167419e-240,5.4686645521163735e-05,0.0,0.0,1,699999.9992999999,0.0
02e56330d25c0ad6c72b7209b7122b18dbbd0da9603eb90dba1faaaede9a15bfbf,1,700000,5.468365505550391e-05,8.363883586167419e-240,5.4686645521163735e-05,0.0,0.0,1,699999.9992999999,0.0
0367744436256ee7f201ba623623a47267f84ff26e2faccc7e6996f8269029fda0,1,20000,8.305942471370614e-06,3.5648368202228904e-10,0.28328796859878824,0.0,0.0,1,19999.999979999997,0.0
025501f06098bfe9015fcc0955c60403e8b1ef5741180755c9443c6e144b343c38,6,8000000,2.3846695003529284e-05,6.0926605575060725e-05,0.32615071487847724,2.530909358362389e-05,0.26666666666666666,6,1333333.333111111,4.2181822632342845e-06
0247debede9d4c4c3df2a2c117f1599a295a848fa94426e8f9bb03db4e7d238cf9,1,50000,8.468139304029931e-06,4.655534344974255e-09,0.24998700418813488,0.0,0.0,1,49999.99995,0.0
0386a835a2e61bc5a63632a52cab9ec56e75beecdc28222b9133ae4bd2a37c6c42,1,162000,8.739759232824964e-06,3.200192068678322e-11,0.23889881705363414,0.0,0.0,1,161999.999838,0.0
02f4b8a293fd59dec16838394b12f2a8a97c2b3593be24d69f11959253630f63ee,1,364747,1.0088184709602284e-05,6.501317678329192e-09,0.28328796859878824,0.0,0.0,1,364746.999635253,0.0
030d228427630b31c8523ce4d08c9e61aa27eb2479a592ecc86ac8c3f8c12a6af6,2,2600000,1.2113401353406888e-05,3.631592030543809e-07,0.2727793310722577,6.453553733136866e-07,0.0,2,1299999.99935,3.226776864955044e-07
02bff75d2b5eb1863d247652f9acb2361471d8f0df0ccc97c4d2f77bc3b3710cc2,5,2129000,1.741544508345663e-05,4.94840831023654e-06,0.31052530368415326,0.00011556291397227742,0.3,4,425799.99991484,2.311258278983297e-05
034f6643768d5c1b0568023459b9c2e1e6ed3db5dafe8fdad5739375f863fabcb3,1,600000,8.837235050501437e-06,1.3176314571827535e-06,0.2644308785481316,0.0,0.0,1,599999.9994,0.0
0246bb067a82279cb2930cacb9782664f31208cdf34c1941b6eb1e917e11ed9299,1,417869,1.5606578404793543e-05,7.199541581568642e-12,0.22249727026896018,0.0,0.0,1,417868.999582131,0.0
03a85117a3acf055523330d8a949789c55251f2379b7af7d7b1c78a3024e9849b9,2,137391,8.322743830901977e-06,4.345665034464101e-07,0.2677538895585845,3.5654318940880284e-07,0.0,2,68695.49996565224,1.7827159461526563e-07
03da2732d2b9a93c066ab2bf7ade31c5cb5c6b19a3d081f5e9af64bfb64e1f3afa,1,1334974,1.510397756660408e-05,2.3794822346201164e-08,0.28328796859878824,0.0,0.0,1,1334973.998665026,0.0
02d8be648914ac46eec73489f333057fe559ef3799adf13b14842260be80a2f847,1,100000,1.0876447655970034e-05,3.52025258934446e-14,0.2052791093840283,0.0,0.0,1,99999.9999,0.0
027d7f94667974b10d3e8330de403111229669273dc9024745d195ba035d746e57,20,38277365,4.900103719955204e-05,4.551291135040771e-05,0.3466216951212715,5.8267470644855e-05,0.3526315789473684,19,1913868.2499043066,2.9133735320970815e-06
0281926ebe860660d5d9a21c211864a3c9686bfe3fd2a6affcfb6b64d0c55745c9,2,70000,1.0304837180151297e-05,8.912305351530667e-10,0.28401259385607924,1.1014864859775696e-05,0.0,2,34999.9999825,5.507432427134131e-06
03a5c60b7e31a302b1700913cdee4979710478381dd620852c2e8b010354f533dc,2,209425,8.424886358067345e-06,2.677265255563534e-07,0.27779830120418547,0.0,1.0,2,104712.49994764375,0.0
022ce570ad08ae51142b25a21ebd35ad1eb262e4cb6d4ed689e52fd3188384eeda,2,213553,8.412279011350348e-06,4.802210769970605e-07,0.2690960648265018,2.2634363267139608e-07,0.0,2,106776.49994661174,1.1317181627911212e-07
03260b2b1365ae3b6dd889e3a0964ca070b537d466d97a245a7a999183540a39cc,2,1399999,1.0050016226883807e-05,3.249327863543341e-07,0.2727793310722577,6.453553733136866e-07,0.0,2,699999.4996500002,3.226776864955044e-07
02e01367e1d7818a7e9a0e8a52badd5c32615e07568dbe0497b6a47f9bef89d6af,61,230495586,0.0002924219871860977,0.001324373749744302,0.3431089745396314,0.0005229651616423874,0.09781420765027322,27,3778616.163872482,8.573199371046135e-06
02243639dd8cf537e02a9c172bfa1862050c1fdc779fe4920ae6ca64d452fe18aa,2,40000,8.234589946826182e-06,1.3778854444635513e-07,0.27175507642768176,0.0,1.0,2,19999.99999,0.0
032154b2cb4d775459f918b838149b17907dd4d8c6457ab32f55e17fa06785bfb0,5,4200000,2.0935886519645483e-05,3.1885274372403434e-06,0.29755681346420987,4.375012340163026e-05,0.2,4,839999.999832,8.750024678576048e-06
0200424bd89b5282c310e10a52fd783070556f947b54d93f73fd89534ce0cba708,10,19278240,3.709937233947888e-05,2.0532215723365463e-05,0.30706885877575474,3.074937750356325e-05,0.15555555555555556,10,1927823.9998072176,3.0749377500488314e-06
0271043fc3327ad21c0d15bba04930c55a920b20536f7e9eec3bc9592f8c235f22,1,1900000,1.0425454340230378e-05,3.284192279053999e-06,0.2632083378607615,0.0,0.0,1,1899999.9980999997,0.0
02cd6d2153b94bc7a1b58ebb359c9ee6c1f453f0940a9e42a72d86ba6584bb0af1,1,119216,8.318365980175311e-06,3.423742012077379e-08,0.2608196892643508,0.0,0.0,1,119215.99988078399,0.0
026ba101ad50f7b2eebb5042c0e1f41783f656d10734bcf8e8864dcda5adc62841,2,1600000,1.4253956188669849e-05,2.7817031036244293e-07,0.26091105133896714,2.0503729306784304e-07,0.0,2,799999.9996,1.025186464826622e-07
023937a864b348b192e34cd0a0a9524f2225307b540317abd92800efac9baa56b8,2,398936,8.60546781258303e-06,1.5364172712198903e-07,0.26571616449386615,3.9049168094444195e-07,0.0,2,199467.999900266,1.9524584037459805e-07
029c77f50289c32a36c6d6e3d56334ab5a052f7be74ba881d4e494a3299c10515a,1,500000,8.747487071421315e-06,2.515049487097031e-07,0.2622007199168256,0.0,0.0,1,499999.9995,0.0
03b8936f4128bafe95ce557470089afed0b9ce8e869265ffdef65ef0fba3fa1586,4,8000000,1.578497256481972e-05,0.00012668357123448364,0.3062114918462005,9.929489099275427e-07,0.8333333333333334,4,1999999.9995,2.482372274198264e-07
0211ce12089e45ee7a68d0e94ee60c938c72a5317cc78f9ca456b823378501f3fd,2,183883,8.491839080797164e-06,6.965280272402006e-08,0.30812742489122547,0.0,1.0,2,91941.49995402925,0.0
0336301b38c217e6aff2801b9bd799cfad6e643c91f81d1f27b41f75e8a532c689,1,344111,9.981502560582427e-06,6.133497815218595e-09,0.28328796859878824,0.0,0.0,1,344110.999655889,0.0
032ee8428ff4c072975fa6af8787121b5c0375c44d40cc675d47084684df36aa2b,4,1586644,9.542476656043094e-06,2.4791098772200654e-06,0.27744906461935,6.460456042973912e-07,0.5,4,396660.99990083475,1.6151140103396996e-07
03affd378dc2cc98b96c1f386b6043e6c997c563137aa7bec823d7054086cc3f55,2,4000000,1.1834105787898658e-05,1.3332232040825763e-06,0.2655582726616159,2.713812417213962e-07,0.0,2,1999999.9989999998,1.3569062079285277e-07
03bef7b008112068b032be3f03ea03839c2f1fcbc5d9f36b66b2a7628bccf776b1,2,350038,8.743830769058441e-06,1.1851684991829687e-07,0.3079098245257133,8.942871877729137e-07,0.0,2,175018.9999124905,4.4714359366288505e-07
0276423df4b19f85a8a72890a7866aed398fdbde8dbd7d29c3fb58c7ffd685a270,3,155674,8.371310291135923e-06,4.881195842994984e-08,0.2765434343381909,7.412668413414624e-07,0.0,3,51891.33331603622,2.470889470314578e-07
0301c230403cde0f8a82a470020305eb723d274c190938fa9829ec2c5c6c97a800,1,100000,8.288185839677395e-06,5.910622451582647e-06,0.296377755197449,0.0,0.0,1,99999.9999,0.0
0243ea3bb76b2a149e28d7c5d52b25532920fa8115e23c51485348e5f5dd0e16db,1,33120,8.268000614979397e-06,1.0673866858741057e-09,0.2571910436867225,0.0,0.0,1,33119.999966879994,0.0
03b5471c1b27f1fce58fa8b5cc543dbab152dcb74cedb0fd5f87e49984df6a12eb,2,500000,8.622286183025374e-06,6.452091801765072e-07,0.2669581811222516,1.8805250276111936e-07,0.0,2,249999.99987499998,9.402625133354655e-08
03d0d60b1f9ecc3ed330a16e58cf9ca7e61c99844444680755c1a17b2c6b72292f,1,396845,1.0254122082118246e-05,7.073438339606765e-09,0.28328796859878824,0.0,0.0,1,396844.99960315495,0.0
03246019d87a64183c831317e4fce4991d85f16863742fdc6dbe34a28acd118c39,1,50000,8.262253805877897e-06,1.07763996222637e-09,0.25070572033110816,0.0,0.0,1,49999.99995,0.0
02921ef5865a1f3ac9d96b7647e44c7145425b841bc533021fcbd241a3a27dce0b,2,1295322,1.1132706661145994e-05,4.7098530830515144e-07,0.2906199002209253,3.0832146374736193e-06,0.0,2,647660.9996761695,1.5416073179660059e-06
03138f11fd820b3c4d3c0ce94f0b602f881c9a5bf813cc7ea1df8d7ff859900a0f,1,3000000,1.3626472129979488e-05,9.353127677527996e-07,0.275104965873951,0.0,0.0,1,2999999.997,0.0
02ac0589f813bab7ce62115b75c7be6a5642cf5e46d8337879d794894b459b2d53,1,300000,1.997501883402534e-05,8.560031729567736e-13,0.20626682531199472,0.0,0.0,1,299999.9997,0.0
03c45521904141ed2beec069c65875a27ae4453ac1828af76f2bae2107d5b20501,3,1978000,1.0357492919217592e-05,1.9231669871269222e-06,0.27600118393813916,1.399492237443946e-06,0.0,3,659333.3331135556,4.664974123258162e-07
02cf21b344646e0c2d6a0cf443f0b1b51a3c77b05ed442bcc7833848bd30d1830e,1,354691,1.0036198099283244e-05,6.322077683008385e-09,0.28328796859878824,0.0,0.0,1,354690.999645309,0.0
023e3416b3fa224ef5780830a053114049388371162d04a4fde5470a8a582fb576,2,40000,8.247689590439155e-06,1.2186822024853501e-08,0.29061045116462103,0.0,1.0,2,19999.99999,0.0
02843833374b6c42daa4b780df2066a9985cb8cf97bc4566dd63cf693d32cbf7b5,10,20465289,2.643907146770506e-05,0.000168910608429402,0.2946727220388912,3.0171135438871306e-06,0.2,8,2046528.8997953471,3.017113543585419e-07
0280f4406bf3ce3292c84204980e6752e91f558a8a8e677cc93fe7d32c0ca76bd3,1,70000,8.406437468161279e-06,1.3419134038825478e-09,0.2485031233664554,0.0,0.0,1,69999.99992999999,0.0
02b3537b2096ccfc44bc12bdcc2e00b11338076d2550c614cb68e03ba1b387255d,1,465860,8.640840681481769e-06,1.8837513320895998e-07,0.25940042201133784,0.0,0.0,1,465859.99953413993,0.0
03fc21b610c40f05ecd38e6ea85560a3b0c9687d432f4a88d4b5e30c29465fcfb7,3,350000,9.14855584364425e-06,6.859434788814554e-08,0.2963826690290862,6.48719728944454e-06,0.0,3,116666.66662777777,2.1623990957607136e-06
02f86d855d968783d6e5f157b4bc99a0043f0ac809c486c386a764e7dd6637626b,1,325189,9.883681295620527e-06,5.7962286036573074e-09,0.28328796859878824,0.0,0.0,1,325188.99967481097,0.0
022d5798d81406f0ec239d755ed6a10f73f75d710d13d4fe34c2fdecf04295f326,1,142989,8.469756335007229e-06,8.099300078539638e-09,0.2420625684832679,0.0,0.0,1,142988.999857011,0.0
03e908696d4528da02aa3c5f11353be3980b6184f296c969b7eb04ae6b7a3b901a,2,4875017,1.249865779380712e-05,1.1304576620075e-05,0.2690960648265018,2.2634363267139608e-07,0.0,2,2437508.4987812457,1.1317181627911212e-07
03b91f9e26bce0b501102a1c35ae41a883f636e94704c00d941356d329e0e7f9ba,7,2058006,1.2990920411764352e-05,2.5144430389972395e-06,0.2929343823431272,1.9060800024766165e-05,0.2857142857142857,6,294000.857100857,2.722971431720456e-06
03a1ef812b6b934c5e42444d88f78bfead717ab1b940e4d9d5b51e433c9f61e702,2,200000,8.398594589170456e-06,6.119887464443361e-08,0.2750245493390565,0.0,1.0,2,99999.99995,0.0
03cae35bac611256d4aa0fb33619a7bbb9e87ae38757b3865dda2602c0f8a58991,3,84022,8.455754169471908e-06,6.642156765887571e-08,0.26517222954415015,1.064902186795286e-06,0.0,3,28007.333323997555,3.549673954801062e-07
03b2a092a851cdf503d739ae4c00043a4ae4a41b05c50027ac84ef2367acc64c92,4,1400000,9.674600452737718e-06,6.295261093188979e-07,0.2755417279234449,1.5625015202340535e-06,0.3333333333333333,4,349999.9999125,3.9062537996085704e-07
03bfef12c6f98b3e0788a84cecffcf0814e26264d9bc175eecbd1528ca07852e13,4,246160,1.835761971600742e-05,2.8962416531411856e-07,0.2725339698213123,2.1185091292787498e-06,0.3333333333333333,3,61539.999984615,5.296272821872806e-07
030889a0b80a52eb147043c5c9d97014fd15bcba1c3914e7beb7f0d7a31e448714,1,30000,2.1896363025382282e-05,1.755482119177638e-14,0.21522954937560151,0.0,0.0,1,29999.999969999997,0.0
02b65ed3965db630bc99557231f04bb20b3198af3bfff127da36f0a7012cb1c7cc,1,1200000,1.0169765547553108e-05,1.2161785104117338e-07,0.25912217606669763,0.0,0.0,1,1199999.9988,0.0
03d7a5893183a850910d6b125f11e4226a859e10205b2a19c988ca9f4be9c838c9,1,2400000,1.1866023288753246e-05,3.084544345644598e-07,0.26046626475243817,0.0,0.0,1,2399999.9976,0.0
021893db301f95d4def153b160f5dad570f7c9efe347a0de89afb6d6a1aa968784,1,200000,8.597791957925885e-06,6.445571774602088e-09,0.2571910436867225,0.0,0.0,1,199999.9998,0.0
024ae2136f960b87b97f11f7a6eb2ed2f346d933c068c7ca642d423f436d116abf,3,256132,8.803234894191808e-06,4.528321170654493e-08,0.30109515895789757,3.6160291170044993e-06,0.3333333333333333,3,85377.33330487422,1.2053430385997188e-06
02a8f2b397ea2deadc3061bc67f40f8721e7324aab99e0341a9b30a5be8f64bd62,2,325000,1.1325337529281354e-05,2.3956291499297685e-08,0.27128081647580027,5.324822274255869e-07,0.0,2,162499.99991875,2.662411135796729e-07
0361e26a49c7d981f6cc1f78e57bfa5203b7405aaa3baf58ff17c9d189e44098a0,2,506843,1.387908014430063e-05,6.806320952037924e-09,0.2835126113347396,9.19938617823974e-06,0.0,2,253421.49987328923,4.5996930868200235e-06
028655dbf042c851ffe9d3c327af5d47a008cae43feb79a412bcfb238eff605dbc,5,774979,9.113721180412252e-06,2.3741016214521224e-07,0.31915162255390517,3.964084759768095e-06,0.7,5,154995.79996900083,7.928169517950555e-07
02c73c8ac3f37bb28d9fc3819dc17baecdf24b137d476a2a9e22395d490d842bec,76,605263536,0.0005839831317778544,0.0015034562082255408,0.3565565797528589,0.0003111645882886616,0.2319298245614035,36,7963993.894632053,4.094270898481149e-06
03fa3de2736e7752f4911e9eef40d26d1a0d32de8a22875b611c9bcb2bb3c129a8,1,20000,8.305942471370614e-06,3.5648368202228904e-10,0.28328796859878824,0.0,0.0,1,19999.999979999997,0.0
03388c026385f6cd38ce212e34740c8860f16b5fe24c87ba9e83327b65061673ff,6,1800000,9.9428500580502e-06,2.4593692464510837e-06,0.2835890710465343,2.6899748233862613e-06,0.4,6,299999.99994999997,4.4832913715632203e-07
03472d3e488f6bd2e33b4992ce75c211393ba1ac66a4270cc26502a6fbac646c99,4,2040000,1.3574066103765662e-05,1.4831467713339312e-05,0.3075443120546629,1.645909358927401e-05,0.3333333333333333,3,509999.99987249996,4.1147733962898085e-06
03b64dc961d5d3207f695645ff067469a5ba5fbd1f87c28b131d3d307c69dca082,2,455615,1.0199131345792734e-05,9.135257998980281e-09,0.2883417049613584,2.024300303475284e-06,0.0,2,227807.49988609625,1.0121501512315669e-06
03fa87695311cf210261b014009c3f40c1f0f1359f20b9b3892e3a174e67f32489,2,142829,8.32691689106753e-06,4.363091057407062e-07,0.26419639511238546,3.6523821743526265e-07,0.0,2,71414.49996429274,1.8261910862632175e-07
0301a00f950b1e1ecce075a22c8bb4be5e6d3702c22c13f28ea1418ebc84374911,1,100000,8.719519323550716e-06,1.782418410111445e-09,0.28328796859878824,0.0,0.0,1,99999.9999,0.0
031dd05b132fcca906701d2544aa23d60bace06e86e326575ba2c53071a2fc11c5,2,618176,9.072696573290596e-06,1.7178146915532504e-07,0.2925029973409038,3.5884991371978257e-07,0.0,2,309087.999845456,1.794249567701788e-07
02dcf16fe2f5cf6a9d09dfff979b1ec31ed7f7b0b8f8909e0a1423d1bc8515bd5c,3,9026000,1.6893780315348838e-05,4.8043491098396545e-06,0.27190388139766275,7.515925906277656e-07,0.0,3,3008666.665663778,2.505308634590782e-07
02ace895ccf861a58d8ad9330c6cd8639793dd3432d14332a377a2fd35d4ffa598,3,430000,8.734128109613604e-06,5.756211429234555e-07,0.29615680128707833,0.0,1.0,3,143333.33328555556,0.0
03678b4f041fbfbeebcafc076469df75decf81da20a53bd490172e83ce532df1fa,23,29220850,3.78273895163379e-05,0.00012041503645506781,0.3424188921290529,6.214848909577294e-05,0.3675889328063241,21,1270471.739075197,2.7021082214378622e-06
03f1c48568c391fd677533812127f7c954be5d83be339f0dab8be78dee3aa99ee2,2,482662,1.025634641926705e-05,1.6937822094889904e-08,0.297596442133036,1.6850800971130015e-06,0.0,2,241330.9998793345,8.425400481352307e-07
029585e5266dff7afe05092d0c2bfd53c075d3bb99216f6e9adcee762fda679d34,2,171337,8.51143107398709e-06,1.6047524567074337e-08,0.30779319000825317,0.0,1.0,2,85668.49995716575,0.0
025b827ba1f3c64b047aa246c20748e287bb8f7e5ffaff8911e32664c9a41db2aa,10,9039321,1.8691467061269226e-05,1.30741493759896e-05,0.29725499156089885,1.1866564089427878e-05,0.28888888888888886,10,903932.0999096067,1.186656408824122e-06
0262176d779232cc94762a741f72317050d01400282b5dcfd9d74f5b74eb48aef9,5,444806,8.655045291822155e-06,5.113092867121014e-07,0.2992954842366953,7.025426305229048e-07,0.7,5,88961.19998220776,1.4050852607647925e-07
025f9e4da6cbb45a7dda66457f2002eb3df09ac787789eceab1e5739eea6382183,1,20000,8.341610024725634e-06,9.287696227345059e-12,0.23631235452151886,0.0,0.0,1,19999.999979999997,0.0
02c45d3190609266a853a25d870d4a1d0a60ce79fcac208f902b5e3d8b15dfb437,3,112707,2.2068843480946072e-05,3.743338175952416e-09,0.3032814869024199,0.0001104931127137863,0.0,2,37568.999987477,3.683103755898509e-05
027bf018b885f84d88cc2f65489d2937a6a928947eed9c6793cf98fb507b1f9364,6,9171689,1.9603952388010116e-05,1.7296770451208697e-06,0.2947796230808063,9.113237666610373e-06,0.06666666666666667,6,1528614.8330785641,1.5188729441819167e-06
036a7894a4eb2483f2d62ad86e0bf211cf9538e33227ce65430edf687f11411394,3,925514,1.2828510505002444e-05,1.348623247348531e-08,0.28996465016203304,4.602278542777735e-06,0.3333333333333333,3,308504.6665638318,1.534092847081214e-06
