hub,outbound_before_msat,outbound_after_msat
03f155f9e23f608e3eb825428124050376bcefe43087fdfd067e25eda9f56a729d,1140000000,86519288
030247a9c95c4cf39d9274684c2557eb0b3842bc2dfd29ea74c0b8478029d4eb2f,4216752000,431021871
02158c3bf3550f3a333ee0dc59c6e17e95cdeb3412c9741187354bea21b8a2ba12,4900000000,614371073
03fb546e2569382456c13f5bb9f8eb955849826dc9424d9f9100ea22499a198b9d,14650000000,999076381
020794beb022021515239ad5663d26d5b1ba3cbc82fde7c327aae5ac3fef6763c7,18606250000,1462256230
03086c18e1b78a43bbc4f3d62f61a13324cc236eb5e80e06c4b402f715968edf37,32625000000,3571868061
0373b2ca94adf4bd0765dbdf5889b44ea3d46ec47b8dea2f96e26092be52d0dded,11707438000,925178446
0294ea3598e78095a7a8f54138badab4b5b02115ec728052b411056be559ef4e41,4000000000,242523584
036d1103b67ac8c4c376c133123abd69e242dec3be10b4f0d2f63177b526e4e8fc,41508951000,4522739918
026acf78fdbe69a090ac4d45b7f43b64ec8bffb2c5f3ce584cab6026076f640483,7557490000,875015547
0251a49d75afe6f004364120951aba3912f6d9d4c241f7e857462f58a73729deb1,1055113000,87301107
030b824d741aa83e3d457a8aea0ba8e25fb86ce06ae601f02cce05aa4083e16e71,5175100000,778084811
03a4c2795baf3b97fa5e567a6f44a37d327677dedd14b7b6d66435d8082bca09ae,3020000000,112040527
02347e64c80e30eb3f4d6d1b0d19a5e91368973029e62347e9810380715080f53e,1380033000,204958402
02c19a4ce73d597d45def5d5486f8b2085aa710e2056660452e71ceb96839ee9cd,3750000000,501360516
03540c5a5159390c5644e16a80e5a8036f99759a06c6eb4ecbd0a84c11dc64f7de,17619919000,2511907366
026291fb4d855e452e876236737ce59077cad3a4b905bea48bf10204eb2460cc24,1099519000,62314622
02bbc616f2c89c15c178027f2018aeb407b6902ad7882349f1c98c0127ed8d3f8e,8279508000,430341334
029b17d9d393bb0a7db2cf14f96309b01e764f0553a5a50791e6d55202d9279191,44711957750,3440894881
033432d09b69f28907a121d2caa9c55e5cb75a953e05b6fac58ddd4e5185bc5a43,16250000000,2116702527
02ccc38f963ad547bd6e9b2476f00f86443bd22889a590df6f64a0eefbf10f1f7f,8600001000,931687058
03688e738515c9b7413e0f035f62a28c2089afcbe01a2f9412b5e0fe48cceb5bb5,7235752000,992043481
0306e4805593719fa7472a8945144433442b34823d62eaf9211d5a06fb8db6a0b8,5002715000,517094579
03a898b7cca3265ae4ca28b7025e170cbc1e7f97bdc4480fa28d2a855c88c85985,12198398000,1186335990
02b91314c53d6421dd05138298cb2b357e4ed789660dc2e136ed4abc6c0b1c28bd,11190000000,1775986483
02797047cba5d2d41ea596d932393998a2a8055f2497f991ea1b8ba32d720d4891,16862500000,2412879698
02d68197aa6c0237000e55af680ec0ce73d27fcf54bc58363fec933dc6f90a1ac9,71887298500,10056931545
0356de9afa1b75ed499dd7bac7c3970eda63c2e09a2cd75588e4a40a695ac54e14,28605625000,2526938622
031254503f01dee1cd8be692d7be9723bf53399eef88867e55bc66cf9b7e5acafe,18460986000,2223255447
0225cee37c4b527ff2f5117585f00983cbba3f5502bd13ab3dd6d3f23d675c5506,16816316000,2316759563
0306b99625c8680e80e4e1982572c166fecad4a6769fea1f5b63bf34d3415fe996,27210310000,3767898935
032a9cce9f5497434395d0db6eac0f2769525a26d0d67b08832e87cc9c00f23ea6,1907330000,281072458
0219a20e9afa8cbac8fd18fdbccb4a720ed313a6685f0a85ced255a3c250d48776,30000000000,2947810177
02aaaacf06de5c658fd1544301fe9e41670d079e942382d584db9a372d504b72be,7214263000,571609928
03c5f65f81e9234ccbf295bbefe97ba19e8071eab9b7545d00d256d49644a9170a,10164110000,895042865
034545a414412a0d9deeb8b951247ed5f331e7013e50650fb9ea2fcf1639e8a8ee,12868675000,1762884927
031da9f977d948b5aabccb832f4f56b4e19ebfb87c89407e31a88985887794b897,3406102000,405379716
02593284840cebd321241d7a5bac0fc41f0dfe83ab6ee0847dbdb41419f830936b,6520374000,761932487
03ca8ddead66e32a44a7fd8686c6276298573249f64fa4afa922b2097bc1d7ba6f,14387500000,889142702
02e1b1f51df9ebcfe82bc8a9cfa8de810a8d9b6aa790ac758800c5c349bad7f501,24677215000,913344051
03da872791c43022c0bad6dc46b0e5f2fa7b92f635aeacf1aab55285cf41343e3f,11000000000,1081219325
02843e47d8e846252925204652f598d66f3d88b4d0939f5e2353f5245d0d521687,1271254000,195465058
03f29fee4eaca86e88049c0e630d96c715a5d9a0048b3b14946d45eca745784cef,46550000000,5842619652
03ed35331418f3aaf986953c5442ae27224e55ad2f55f10e5f1ef4f934582798c2,27020650000,2849222377
027e89abcad1afde4bed5ffbbea530f197639ce0d5069dd753d0efd1a0ea373fd3,2711508500,562749083
028bda4d8c0d34a0d777b8488d68d44ee1f2ed5006d8305a8650841af04ff01c17,33241869000,2994563700
029a06f84c9bfddcf4dca173a4d1a540e6ce7f75cc7d1dde9fd5a70d80c504da07,16777215000,1196292992
03c314a0a39d15e03af9b9067e212de854bcd5a2c8fc39cc995be94f8fa5130a7f,12971502000,776752539
02c697320fcc9be8734ddfacb79fd32229eb7210cf4cd37343a362939164ec791a,1200000000,35033462
02882bc46f092fe07692831e0ebe4ed2dea9db2df4c94f16b2f30f8b8b94f4537b,1864998000,126059625
0362facb6076bda38c7e596b37ad7ce548ad8b3d6e3d3f5f7400ca1d524c9bcb43,1350000000,124954429
02d399036ffdc7cc4975959e9927b7f5edc042b25037f754c8f04947bf91696b99,3100000000,390954599
0365890fd861996e6949cc6797e352278bd71fa6165219fad1d7c6e3290e2ae5ac,8300000000,991532620
02c342de43991faaf9c49657c24a03ec98846833ae67eb09727ed77a55d86053a8,25157242000,3461422667
020aefa5d22a328bb0963cb62a35885460980e81d16defe7363675e3e83b6da85f,760600000,38119557
0202b5d54467d075893d46b6205067bbab2bcbc632513cd15661ad803d2dcb4ce3,14144381000,1307038630
021569ba49396884ddd2d59027c0f9426e876b44075faec456d971cc97407046ef,8113021250,889974237
037e8c5e62455e57f661e7f6ab7cde1dd09f9173790ad08da0e877ed1b9e4f2a4d,8178888750,775309322
030bc592341c5f989656b791bd5bba37cd88aed5399e5892e68df359f85420c0e4,1391250000,190821743
027644670967840bb660912f434d825b790aab597862b92050b90fb35f92518494,10000000000,87535533
039efc6c2506592d6b4ccb4793414b0b470b65fe35ca647b304b3561b5277820b6,3753632000,290819005
02f001115fbdbef1066a9ce03a73bf14e86eb715783c8f475f40cce76cbc8508a2,4831193000,770465365
0360bc4341bc996835a120ccd258ae8f4901872096845e3cf5941ce35217d0c989,700000000,48913876
0280dc4e1db79344b5cf511be9e1ad1ef563e13406be9a3985b46c6f30b677bbc0,2000000000,48260328
037f148586f39090ec70f4a01069173d3bc3d37f22de05575282675e10ee8804ec,2000000000,53751433
0286a857844b11bc306d3dc32d82d5390b466d611b6455f18dd96e6fc18b2e765e,4000000000,105336865
02be63834f828abfcfb4b547e9b8a48bb4caefe497b2e0c46eb8dfd8a85e168efe,12345029000,1624713046
026cfb76c987d1ab3d7a7fab4e740fef370aec64bddc5036c39fa2e63629d93adf,25615000000,2866814107
025bda434ff1a69b84e9dcc18442bc4eaea22f9d92cef3542d4406ccfdbbcace30,7238657000,774497980
024289e1c12337c4f02f0cbb2992ce96335a92e5648a87dc5b49598ec910ce5cbc,210000000,3664249
032627a7f2657499941af6f19305f6d56026c056973c77319465263b3bdf9081be,2400000000,260361903
03233854ff6f4e0444823ff91d3a541b82ff9a0905f9e5563de8c773a790f15e4e,1650000000,163148745
039cba55635b36d2925cbb8ef8f5f96152602ee73cbe678ed84533eae6a2977692,2743540000,16805826
036fce9813dff2c09d3a9681466037cd7ced0cc68eb75ce8b8c63e6d8d93017183,1000000000,46025245
03f193945b11697bd8b9e4c5d8a62f5106482cb681b12ee61612d31247aaa2b9bb,22100000000,3062273014
0300fa3e1b7f3a057a84f787887d862478f36d06cd27cda7eae9378f2cd0e12cfe,5752194000,804355771
03d08cf983facf3ffe65422417fa7032781e6bfa021d5260d23fe88f143e14ce7f,16275625000,2261154648
02df939275d8c25693316172f2921fa9e5f1252bf9c3ab1b236421b6019b82951a,4894951000,766743652
02e624ada98431468dbab3fc78e7c38cf6f4b881fbdcf63098f887e9cba91d4b60,938571000,95641364
02779c5e4fb6a87d8d18e8b9fa2846d847af6da0501cb39993478203248e922642,29005776000,3952748501
03238abbe5aa196c75f62a098799471449c9ff6125acdc5564990b1db5709291e5,10900000000,531348623
02185312310994ba7e64d6cf94a8753b22e4a1980fbdd24e163483c92e7724e02f,14500000000,1733594867
02113e91f9d35ce3140a7a6ddaa61a5998c0cd917c12de06c897f9ad04470cd5c6,3174452000,391634311
02888244029c5909593038ab19f269947c720de3423e491791b46c7c92f76279b6,7289782250,865756116
02957896a4cdbec7618eb6eee478957f7f5acaaa03c7af5179810ddaf9afbb8327,78483334000,9523188487
02c2c252d0e3d8fb5d434216841b3179fda0a4c79445c49368fd5a3cb86af60783,2193207000,290579024
02bc27c31019b6f4cc71c8ca64a54afcb875f1ef4e83498e4ed9accc9a161cf45b,68500000000,7776832342
021c5e48d6d43bf5d790b3ad316d22dd401e498e127c5587f4d4b61b077ff27e79,1493122000,52493393
02e4466b19a28e68ac2db6c1f109e3de227efa066c557fa33e25c8f2938b89fd59,3000000000,405358063
036342a5df26bc0f6d2368e7deeac7eadb9bfe57dffaa491cded856bcfe71125c9,1754846000,188914881
03c7b849b67f8c5fdbc3bc2d140bf45924d7492a687ede91d3dd67570f50b62abe,8400000000,549081590
0372deded59814a3c7bb02531f0bd33c5a6a107e032281da7161bc94688c777a0b,27432691000,2557604239
020bc6581d7c4709f2e448b60dfa31843fd72382824389cfcdd685fe0bb61385b4,4387449000,122581723
03855951c106dda0971393b1cea28139a255a376fc3d11d0561fe1e2c741c85795,18714546000,1389678632
0330f0afe893e809d8790b26b40d9353f586ef0894d4ae704d06be24538c030457,16714992000,2725294958
02b37013202570d6c89bf18fc783ea832e0b9ca469f90bfbb906ea376e36e75b7c,472148000,76051068
028ee0f7dfc613d90f5c4c46609d4c5b8f048ddc4115b813f3a146c79c4dd448a1,3881026000,653416990
03c43bc4f842d85676bc69223ebb7d0b5a7a7230d66b1e8a81c4009714918e7e1d,3368413000,389691652
026a0ccc1e8f306827043774132988fa44cba04f7b68277be63229d52eca02256e,9020000000,1206083093
03493d85f9da3819f0de3e36f58a96077781a54e3d477b8a102a0da09cb1407a74,9000000000,330518408
023e4f5a9036efbad1f9470e7042d32fbd06c0b183df043af014143461aecd2d84,9000000000,243418197
033baf07cc3ddd9101f3959a09087d478d794501d75ce8bd376064628f1425a150,3303781000,412592781
02d13b9e4bdc10f49f38d98f40b9a30cd089276dda588613079b712987c42adf76,300000000,21581322
02edb69df4077d65c6e3c0ae3d061b15a1150a023193fc03cbcf7321c2f4ee1002,660332000,59389697
03f008c02ff13f11245c0f9537e018c19228750fef95351762e45babf030d0b2b3,2664925000,248174882
023882a1832583dd0b5fc572b68512def65d4ff3d885cc63a1af76b0efe9a7147e,49277215000,4100726819
023e1d002022f5aa90fe4ffb71c5ddc2dd20cd9aa4540e9e15290a2b52a78a9f4c,4959732000,632865902
027a67457cd71ce54b50f71b62b1ce312d1290efac6a3d89a9f5110046349b1d95,15000000000,839229270
03cf99d284674ea9d07235a6fd519ee25fca15247046318d94ad82ccacb7b856d8,992438000,118233631
02184b34d898e12d5ef413f7e13b60b11e9cd15dd35d09dbbd3920d69fe5b2cd91,4560994250,427291260
03a7157a92f803ab7e1638021fba666c3747abd6ac03c6f73fd10bdad43db7dfe3,8408142000,820125475
0231c11c2be2d3e68ec6e47471d9a0cc07f33ec9ae3bb85ea3cd4fe9a7d91ca34e,16777215000,1588078859
024c2c0191c6f99c5909c5c50ae5660be2b19380f905a3c223614519420fc7f7a7,16777215000,2986438398
02a842a02f1607a029fddddffa4ae9fb7200f45d767d7c53b2ff04bc9af61042c8,5000000000,357676735
027f1cba8c3b06bfa306907c30a86cf882117542a2730e72099990538c46a73b64,5710113000,663503307
03d2a44997a0fb6deee0a31c389d9d6bcb6f929f1dd0ba67201d195f2b3c76087c,38479985750,4177172444
032fb4f33e2819c828ec8d127e2fd46ed92abef782211324a7d010110133b58313,7000000000,1162729126
0394461e71ba844f38f941f2484cf42b6e6c142a8f85d4bddae6c53ec67eef23f7,24784062000,780506812
0356f3fdb37d19a43e2d9b46cd16fe9e7af031f214429d0ad8b6c9b47a02e3fafa,22600000000,2316619476
021b56ff970675aa576ba3be3c7fe1e8faf0df70a5a03fcbaffcaad17f3dd05711,3210000000,520013851
0266f77cf9bfd47bf52aabe347a1fc2f4ef7866109c69ed35d25e5e01bf1a5e521,5950000000,1569887122
02467fe55d23e8d56a9364dd5b2b3919043efcf76cd0cc6f20fc3f5208e30408f3,4656820000,482031435
0213351211aecfd9688a1b5205d0949857f9349e4128b9f7dd8adf3c699207e494,112000000,3302473
026627ae751d83a5421fbe0207beec0dab0ce29c7a645bbea5bd7ba6a36be7e923,8857857000,12952373
02d46ad7bba42a40b03101a3f0de08e693a8934d4b736242578dba35c4cae8eb36,1000000000,159745849
0279c1c9df1a7289c14e800c399ac3862c313ba801ba9322ca580828f595d13cf3,4820000000,442334347
02d89e8ee07a5baf15cd87b2b39105774d1802026cf06e065a4f94b4f489287cd6,1400000000,42867439
0385abecc9b747739d1798f51939916f819c6b36636d959b9368248cffe3db097a,268004000,28495153
02e01e64c4d57bc3277b3e873815bb6cab6dda939eb0bc54a7d03b9b843b85d2fb,3227823000,201708491
03305a714e271bb6cd931d7bb0277113a5052d2411d6789fd5e71dd0e5c3610832,470696500,79625162
0275bbb7b06f4dd413ad4480509698e1ee6ea8afbfb2b3bb6390b346c2688f86ad,500000000,16860133
03a290348379a936196de128aa9e0258572bd78f117764fa90b255c6375551ce12,3265000000,412043992
036557ea56b3b86f08be31bcd2557cae8021b0e3a9413f0c0e52625c6696972e57,7281750000,1020773735
02edf8140c98fe67726eaeba069aea6d5104aef9081c211228dc0df028bc49cdfa,9340000000,1692909375
026ab669fa9be9451322ea3517d2baaefbe940923fd1a9a5049013b8ee6341062a,542685000,54730930
028d0312d392b6d9b6cc5dc6b41e229a8e1b6d00b82d8b72bbe58d17548ee77f46,260000000,23062616
03f387483dee36baa472344810ce266aac88d9c1c906b8264b69a25f89fd515038,3625000000,296934909
026000adbf4c4397d2ec7ba2e7b08bec4a5785d26d18cafb170f0884dd84a9fafb,5240000000,592765932
0325ee6e037c9a62a927597e3687e90b671365618a4998f17af7265eead92251e8,2694875000,300790656
034f0854c5b3233af6f24dacc38bf01d137eb7b4cbf3e4d22233a94b83d420335e,8131935000,788499444
02db4f3d829aa70c256ef184769fb15b94022ee1ae242c443cbbedcc6d261f26af,9000000000,758086076
034e59dd95213f4469e0b5fe5f066563b14942ad979a85521b1e6967543105cea8,256666000,21268549
021e266605b517839d23fd7076aebf38dd5751e9730351b678684f58f13321c8c7,610000000,46452613
03c519c0f2ba26c6987b7741a62fca255ceea933a88b2b19e9c69da7689a533a01,260000000,20559627
03fc53c08beb73122998d50332c59c8be615fe13905fde478ab2cf6703e1771140,969000000,130898611
03f5b3dce85b7dc3d7e9e8a7faa32906971d5b5b10fb9d9aad69d36b4f8cd3fe9a,449578000,62742595
029a63c501139273b679f0d0f5feda9b7acfe096db975457414720367eab9de0ef,1290000000,100032353
036c71029834ef4bf454d2ed62066863a4d9a293bdd2341431824e81cb1d40a42a,360000000,35824567
023910caba9af44f65a275f6a49b4c642c8351f8e899099a0a13ff93f8e7b32645,3763683000,333824053
02d4ecd3cc314d355f31b01d4bb3ff29a5aea59183b82ff74d6eabcb117679d455,242300000,20723590
03b4ca43ac735e1e4741d25ff9600bd4068c002518c48b223168b13f9701e5663e,250000000,9686578
03d973769c40aee9eb6f0ea347c6e5d04d839e22dd2910ef4752bbbec78735faae,1946735000,83129806
02970c6b0e6e2ae1621211f55c2fc50668e9e30fca429a9642f05b15c1fd45fcc9,1450000000,202553931
035d3a4133421775f3dcb134b3be59306e0084dc7cf11cfde1ab128e2f8d544062,200000000,13370617
02065481e73d36f28454681072212f77db9362a9c08f57fa9d224d3f2b08e24b74,488741000,140520190
02ecac63334e0355b44010e66ea5d1acfa7d91c5704d2a1c081d5b40cfd67e493a,1348406000,25789237
02cd41700af9a18915911fc596d11243e77dbaa822cb0925fa0566a454cd51f625,200000000,27302308
0293d0547d2fb39c1e094560c90391150cc36859411b9e7d82c3839d882ebbb088,198468000,17502461
031a0b404f8fda3507aa338196e5f255f9ebe9c827d0e1647a4e7f2517e6068160,12320000000,1213387065
02d99214d7f2ef45f17de23dc791265c7af7e6615cb0538de46484a7d5af302e7b,3007635000,260527606
0377f6a8eb2c2677aeadb0501ba83b6aeed6450f0adbf8e4f351b199c48801ab81,150000000,23055087
03493cf9581953cfeac6f19558bd5ae593971b8c8752104ce8d7f78f348c98e862,350000000,52981124
026adcada0e305b5a8aa14a2567f5db9c7b37da2359a62453cde462b36392c65e2,200000000,32005671
030d60e08f418262cd2a9d65e2dff026760fcf2c8db5968dc56da004c11c94cf17,200000000,24091116
0347b33e82e93fb6516a6372e5b070716604c23617bf5b7489dce7d7f00e786562,9300000000,1302906469
02587953b4c0b58ec55db927934da07f53ffc97248f763505a10598cbe22d972b3,114352250,20029662
03086e43d54b3a901499b4fdd1d5740dad2197419058a1e604fd22b1203a7a4f9d,465750000,69618139
024094a59dc794181648a928e39a1fd2312ec02cf7e2b89c9505c04f4e416ee5af,172500000,35764563
021c3e24498cad0fe0b75300df6639eba41343905b6129651d7c693dd1c5db04ca,300000000,47563852
0255fe9a9271ee20cad55139b4f379c4ec1aa1457707076ed0d122257059476939,118750000,14565794
031276c47bb9e0601e9a7957bb03138d4e30920f697b7e917bc5f88342533d0b23,100000000,18896913
03f6f25bac07efea6c7fdbc5fcdc8a813ac6517987b4ab4a212eebd5e325b24fd7,100000000,13664021
02cc596b75792d51b6b14fa0b3bb78d7b8f0228e7d24c2c1f9f91af015fe97567f,100000000,11851761
02de9511923b20bae5823ed5113287ae6d272e5f587b46a57a04fec0c35c4354bc,100000000,7612406
03ce6b4ce111ec61cbb689f86841c8fcc2e934846ae9609a97a197981da70b4cfc,100000000,11160291
0301c230403cde0f8a82a470020305eb723d274c190938fa9829ec2c5c6c97a800,100000000,9280336
02559b5eeb254dad964335774c7bc37b513970c476a313494668d15607d72b4776,100000000,2503440
02f09d5aa68c223835defb15309d0b664ea202e3de6880c064a5afcef789b16077,100000000,12301943
0231aee28fad87798e7b702ec5184f900904446e5eace03030c4f61902f66cd42a,100000000,6374954
0244f8e3bd610d44ac0f60f6de1c555a9cfad8697394a27cc2a31fd0c0754a77da,100000000,13053722
03b4da98855d86b7cbe359694f93aef7b1416037d3bff8ea856a5439b33f9d7c7b,100000000,7581154
03dfa9ee544d2485cf4ce5d449b983ce9b79b6602ea89a1fd771bb89864f476d00,100000000,13115984
0334003333b59174ab881e8e479fbec2439b443b9d8927ec1549b5fb0e312afc1b,100000000,16372556
03cb05100616209768d3cbef43ceba65fdda724582d6c8a053625a484d2386e85b,100000000,658303
03ebdca33c36eb8bd9ee5f669b05dd070c632d03075857e07e53faf0ea67d254fd,100000000,7501869
0334c1e16dee3a271a98cd0b726d15e2a4b027a9306c11def7565445c5b1ee80e4,100000000,17827700
03992eacb7e7db333db000f1b47e2366ab1e97ecfaeb10a6b9e75207a4228c8336,100000000,18752683
039a6e8686e82a414913f28ffe399e3bc3a9bb06d72ac7e39ca76f71e24cd62044,100000000,19108062
03bc8b84397309d1d98077f857525285fbcef5f623a8f7b6611dffb97edf06a8f6,100000000,15776246
026ce2304dd63c0fe766f1f846a7b83e86ef69b3f930a42baaa112e6671fd49bb3,100000000,1281208
021eb27fbfa9b8ead142e81d4cac54d773c194aa91e74b5145966e7a1ce9bdb775,100000000,8296006
02a6012cdbebfce8a9b961f3bfc8087c6de158a7b664b8f8fd7fc325c1cad02396,27349500000,3073738229
02f84438a6ff2b9fa022d9e5364f461c31ee4f6a7c95fca531233adbb5eaffb01a,9000000000,901989421
028873425462e0addf3ad8a2f3ae72ef23b4ea4165d9739134b3ff1a86a0a8eb00,7750000000,596746988
0326386e472a453848096ee452f894a8095a13b1576989a239cc663ecc9b328740,24169490000,2162609264
0371f1fe63d8b53b24164174a500679b2c987de35d4b44a1d76170bfc509e50351,20850000000,2021823990
02491fdffd8ea6b8fe1faf28d73d69ea583a1ed8645f51c990f76fa36d8c6bdffc,10210000000,1500576103
02677d38c54c409fb22c5f8c398f85c2edcea4baf06cefffdf0c2b7a519285d91f,1450000000,235013791
03db61876a9a50e5724048170aeb14f0096e503def38dc149d2a4ca71efd95a059,19086385000,2595955355
036ad733269b31ddb39a039dac61f138757dd816ebb12fab66d42ef5d4ac4c21f7,1350000000,168686437
0292048debdddee1a382febee7b0f83de853b7f82f0dd52c69c9bca417073cab6a,5650000000,482028162
03dd660faf201a9f4462c94b2e366251d7627a7685494cec25ecb3791a88dfb0df,1770000000,180836911
02bbd00679e000d59174cbaa6908993b25370ce91bed4fcac993ea2e88cfdc4535,2150804000,190179561
03187687660605760788858c9da931f61b47eadaf391ce5e174bdb37f8e9e32a6f,10114595000,1725018123
02a5d937fd2328e1a48fd56769ab6ea810fa9c67bfac233f0ac864494b5442d483,16615776000,2101290503
0272734b15fe7b2871e632476971341fc335029eb67f31ccad02b8d49c93f8ac3b,6364830000,864546614
0370cf2693c16b5dc1632ae69e4751a0a88fa8f5705d53cb4c9cf805e5ef57aa45,30672359500,3240430539
02f5c3900821c8245d7a8991a39188060da0f65e6133a9ceb0415e09ed572255e1,4425000000,728551005
030ca78c529408bd58344a22fb0e8b60890892abda16016bb1fe9878375a6a8a69,11450000000,1414586212
037cb423007e021c2086821b962b9a4578cd49eae7f4e256fa793f730c68aac3b1,29771000000,3770248098
027606958ae1ef70c2fe55c49e65085002fb8cfc55b831c9246dc4cf747f930dec,7025000000,849607580
0280247f88e7519c1839cc4a04f0db58b7455b4ebb40236fba9da11a8c9076f0a4,13729120000,426257221
030b252eb8bb0f5e79af393d26dd5204f3c525af8b84043c4f5fcd7c9482c15a23,7225000000,815876055
03273bab3085b1368b21314b8f36024a9efbbead2a7d6aa2927791b9bad7c699ee,17934104000,3059907830
024d6ba76014592ca51210a6cccead5824fa889f5e2e36992fed51a0df7b41e1c4,1108153000,187380229
03ed8be2bedaa22240bf99a284eb5cbf451a6891c93a5eca7e9cd6934b68fec55b,36822777750,4573725416
03fc0e5a228a9eac54cb7f68923943a86e59abc58450924b8711b050dce3acd2ce,17388959000,945974469
03ff10a636136566584ee76c07d48eb4e92dda86c66363264f3146e537318f1b50,6290421000,744610436
02c64b713174b8050cf596e5f6015de1c671418c74552d2904e94db4d75d002cdb,25861395000,2312599443
02ed0de9116532c0ac0457730d6be0146f31f236e17c12d09dc975b88b4890b05c,18824125000,2326274749
02d642122b89ad29dbc9d09cc2669e4fa4d6c0d15d436a80e40e703a1e6fba0710,33000000000,3620195728
037dcf01ac2a95df1a1af7c8c4d53a099644becbcd492798024f787ac0f95f415c,2306870000,18431540
024b76273d6d77063cc379d5827f51eb7fb35552d43c9862068b412bef6c35fc80,4350000000,289692385
02f399fdb543a510c7e3716728910d8f924d353c34d595a8bccdaee2814ed4a96c,1200000000,198293828
029d373d9aa16511db9d3c769f29f5f912b594cfb8eef2cd8573a4268bf343b42a,600000000,83050198
029deaf9d2fba868fe0a124050f0a13e021519a12f41bea34f391fe7533fb3166d,72709604000,8581646315
034502648ec5f4c673830e33984e72a03185f9df6758977fc3c67fade393d400e5,33950880000,3988623448
028885b436466ebc35c1e47e78c375ea9be807314759bd7bfcb1f42ca5d5489b82,3289622000,247481033
03ff5db0aec1a8e359f196cb0c8678e75be2b6b20057e51cbe7873f723a8ee6f32,15055000000,1243597011
0357706e9a6866e5d73838b6ad2c2027ab9cd799583ffc37f43e2bc3250e840e78,6968295000,354580657
0320b597d4fb90acc0c3ca8a76b5f2334d71fd27f7452c26f6ef6b404076f609ea,17168366000,2848875048
0214d3cf7140506ed6c0b459892f5734272fa0b19e0ffc7e99ef120d40eca675fb,15410131000,1838741635
02441a7167038db734674bb5bd8f1de30c1351021b59a79776cc3f640ce8c6f720,1051725250,73152176
02f64e3940fce09dd99d3fdb5898002f547b8be17d1bc9fa73f14ac3af74572fb3,5000000000,432960849
0283c8e76952e4391a298ef991250406906b8877088b285f032b60867ebe27dad9,118330498000,12180699193
02dbd0003ee6a9b810ca99912b468ce15ca85cc4949ff2a2d1b2b347d50a89ef31,8450000000,1016038435
0268560adb040fd378916b559224e607e5e11d58e32e61a28fd9ce2e4f0e16d4aa,6323113000,855083000
02588bb45bbfa7496510115c97e743302c28de881cf135a7253edac6de0d57924c,16817109000,928284830
02dc2b170534d1cd9eaf6e75ef44a06ce1450d6c71492748de633956ee51836877,111098988000,12638120341
02a0fcb848911be3eee8baed92c0dfd226c056494095bddd0a95a857aad51fec79,16778512000,1376207660
039d174d43793b1254f56eb9bff9253236857da5c5e5b0ebaffabe677c5087fcf7,18808541000,1688897448
03894b1dee1a2682abe06483b526fe43014e53470fb7cbe0817eebaff0b7b98187,16718016000,1067359897
0218c0c7455899d13627a4bc64b1681f33ee262e86282158b31eccdf8251596e87,22822041000,1891194816
03a46be38d068c2bc5af3fc13da840790ed5643f3d6d27e5e34d67ed2aec16ce67,34069778000,3460725741
0298a082e533a2251aa42602ab35a6ebaf603b6d8d1be7f0ce06991061c9098491,39516467500,4528625309
02283e063b3121177fe8ed0c88806fe05b38cf5e192ff8c89e3bdc9b4df05dde21,13232630000,1844826628
02b39e7040cd9233e1cf86823ea321c1c799534c622c9e8b563a689409962657c7,261337000,30202337
03ed38f41e24d447268f28e058768a69860d42edddacbe386b199d8cc23c04c5db,3700000000,521884540
033d61589aac2d743e3a5e3fead6a752d63dcf15342dc326f28ce0440a91cbbf73,4818537000,167729244
02bbb5e3b531da1d490c3696f32efc20e80cc6cc156327923364051daf61513beb,3996001000,278285905
028d2d81d3f03b345c154ab8c2ec84c43f263835c5f2f9b5aa50a4342e8f1098a9,18677215000,988606132
0337d0c749f89d24e75427e1fec4ce2ed4f7d5a38c2196bc69825aa9e439696ec4,4675000000,696679421
03a963e362ce2e44647b24511babe87dcdba0c0ea7b303037a667c7f1e23528206,4320000000,507117568
031b301307574bbe9b9ac7b79cbe1700e31e544513eae0b5d7497483083f99e581,22910003000,2944256031
02473eb084d0410351e343547c68dac1961d1c8e18d0da3c1e4888d113d8f8eab8,3875000000,665740261
03712b37559d74a7c8ca025faefff88e6056df062d3667ab73e17114dce6f907a9,12000000000,1474221691
027fb5a31546c43e28c637483808de01bde7afc8f9016c6a994a818fa2b396e551,4240371000,568245383
025ecf01539958ffb3b912df349b762732afa2e9f010996175930e484c10979e9d,5902110000,258457568
02538bfef94d290d8fe0834f543ff735a7cae11c29b82b977391b9d530de4bdb07,1349996000,137053311
0271a94ac13f480aa58ea83889674df22d31f6ee29b851bcbbcc405faa72428c6e,4799998000,683113108
0258354cf18cfd7e8887ee59a50916a83c129485fb10a44912046cfdba67426c0d,6668904000,680202962
03cf2dcd8da891aa3b0c8f5754f9299dbf615a2451034e3063074aa677d286b488,50100000000,4299736230
0208b5c70e635cde43dcc8e619d0fcb0273224aa6caa45bde28e8eafe720ec9f2f,7416742500,778229033
0357ea880fa153a5359487915b69da4419fd81d3f33469bbdd029544f576f10bd6,14134133500,1292059912
0202093bd61f0ea02ad6c6a297d54e89a69bf303a42f6838f3d2c7a2bda2637ae0,5040000000,353491186
03eb7d6ac77723c3bf2579dd2ea30fa9ce46b69466b6002e5f1c3b506756c929e9,6759113000,920125961
02e7cda15016259bdd4cb50dd49a55d6766f30443e2ed9ed909f47e2f666303e65,15356752000,1465217171
